Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,→,Mubing,: 一次沒要求什麼，狄卡農有個資外洩問題，,05/09 16:46
,,,,→,Mubing,: 超爛,05/09 16:46
j29871049 (此碼空號),[問卦] 請問momo客服是不是Uber化了？,Mon May  8 11:17:04 2023,眾所皆知對顧客的外送平台客服有夠難用美其名智能客服一問三不知回答都不是使用者想要的答案想轉真人客服還不給轉也沒電話可以服務還以為只有外送平台客服這麼爛沒想到momo的智能客服開始有樣學樣回答不出使用者想要的答案請系統轉真人客服還會一直回覆「momoco知道很多事情喔~」乾！就是回答不出我想要的答案還一直那邊吵氣都要氣死了有沒有momo客服Uber化的八卦？,推,MrQAQ,: 買MOMO很快很舒服  但要是產品瑕疵真的OOXX,05/08 11:18
,,,,推,chang505,: momo寄信比較實際,05/08 11:20
,,,,推,squall021,: Pchome表示,05/08 11:35
,,,,推,berryc,: 產品瑕疵不就直接包起來寄回去換貨就好,05/08 12:04
,,,,推,bass17,: 你講要客訴就會有真人客服了,05/08 12:15
,,,,→,moon128,: 學中國的阿 智能客服一直鬼打牆你就放棄,05/08 11:19
,,,,→,moon128,: 客訴了 有夠啦嘰,05/08 11:19
,,,,→,EndlessLove,: ChatGPT都比Uber客服人性化些一些,05/08 11:22
,,,,→,KSHLO,: momo直接找到廠商比較快,05/08 11:22
