Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,→,wingyen,: 膠帶，應該是好心郵差幫黏的，SF也是14天,12/25 11:34
,,,,→,white777,: selfridge倒是印象不錯,12/25 11:54
,,,,→,LenaViVi,: 一樣喔，他們會分眾寄折扣碼，而且兩邊,12/25 12:40
,,,,→,LenaViVi,: 的折扣碼常常都是通用的，下次可以試試,12/25 12:40
,,,,→,LenaViVi,: 看,12/25 12:40
,,,,→,eizou,: 西溢出，我馬上拍照並跟客服連繫，客服馬,12/25 14:27
,,,,→,eizou,: 上就問我要退款還是補寄，服務蠻好的；不,12/25 14:27
,,,,→,eizou,: 過補寄就不是FedEx 了，但也10天左右就收,12/25 14:27
,,,,→,eizou,: 到了,12/25 14:27
,,,,→,maktub01,: 聖誕眼影腮紅限量盤，沒想到有不少苦主,12/25 14:30
,,,,→,maktub01,: 捏。另外好奇最近變種病毒肆虐，大家還,12/25 14:30
,,,,→,maktub01,: 會購買嗎？（今天selfridges部分美妝又,12/25 14:30
,,,,→,maktub01,: 開始特價了）,12/25 14:30
,,,,→,exploabanera,: 滿快的，但黑五的單現在都還沒來QQ,12/25 18:32
,,,,→,exploabanera,: ，好奇已經收到的單是幾號從當地出,12/25 18:32
,,,,→,exploabanera,: 貨的?,12/25 18:32
,,,,→,ryuichiryo,: 都還沒收到QQ,12/25 19:33
,,,,→,eizou,: 貨，11/24收到,12/25 20:28
,,,,→,Rita42,: ok開心!,12/25 22:15
,,,,→,quueen,": 12/2 買LF,12/8出貨,追蹤碼狀態停在12/10",12/26 09:39
,,,,→,quueen,": 我同事也是12/2下單,Fedex於12/21寄達",12/26 09:40
,,,,→,hayleywangg,: 還沒寄...,12/26 10:47
,,,,→,smi1e,: MAC我已經完全放棄了...,12/26 11:21
,,,,→,exploabanera,: 我也是12/8出貨的哈哈…,12/26 13:47
,,,,→,seville95,: 服追蹤3次還被說你確定沒人幫你代收嗎,12/26 16:31
