Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,推,jcaosola,: 巴哈跟YT,"['01/05', '01:53']"
,,,,推,DeRozan5341,: YT而已,"['01/05', '06:08']"
,,,,推,ovalcircle1,: N D M,"['01/05', '07:12']"
,,,,推,haiju5,: 有用Netflix 跟kktv，真的追不完劇ww,"['01/05', '08:26']"
,,,,推,FarkU,: 我只訂閱可以線上看的盜版網站,"['01/05', '08:57']"
,,,,推,kroyx,: netflix disney+ 愛奇藝,"['01/05', '10:08']"
,,,,推,qazmomo0314,: 中嘉好像是辦300M以上固網才有送3個OTT各6個月,"['01/05', '11:07']"
,,,,推,zx7957,: N+D 不過買了也沒在看,"['01/05', '13:01']"
,,,,推,morpheuscat,: Netflix跟Disney+ 但幾乎只看Netflix,"['01/05', '13:41']"
,,,,推,hawktang,: 買了一堆 會看的沒幾個,"['01/05', '14:05']"
,,,,推,Euniceeee,: Netflix HBO,"['01/05', '16:44']"
,,,,推,tvdefeld,: LiTV比較適合取代有線電視 我也是中嘉固網 但6個月後我,"['01/05', '16:45']"
,,,,推,alex54387,: Netflix、Disney+都是跟朋友家人合租的 超便宜,"['01/06', '11:48']"
,,,,推,wakeup,: YT、netflix,"['01/06', '11:52']"
,,,,推,tvdefeld,: 辦網路就送前六個月免費 換算下來中嘉這方案還蠻划算的,"['01/06', '18:04']"
,,,,→,kamelol,: 我只訂netflix都看不完了.....,"['01/04', '17:13']"
,,,,→,VVizZ,: 沒 我就是網路影片免費仔 YT都看不完了,"['01/04', '17:14']"
,,,,→,VVizZ,: 剩下的就是其他平台的免費舊片,"['01/04', '17:15']"
,,,,→,levs,: 片。,"['01/04', '17:37']"
,,,,→,levs,: 覺得同時掛好幾家會有想消化的壓力，自己不太喜歡這樣,"['01/04', '17:38']"
,,,,→,Gigadude,: KK disney,"['01/04', '17:43']"
,,,,→,mandy740512,: 但是考慮退掉Friday，感覺沒時間看,"['01/04', '17:55']"
,,,,→,bebebobo,: 只有Netflix、Disney,"['01/04', '18:04']"
,,,,→,meowyih,: 買過很多，但都是看一個月就停,"['01/04', '18:08']"
,,,,→,meowyih,: 倒是Youtube premiun一直留著 XD,"['01/04', '18:08']"
,,,,→,tai409,: 但前三個不用錢 辦中嘉網路送的,"['01/04', '18:13']"
,,,,→,meowyih,: 樓上ast網友先把網路和電話退了，這二個超浪費錢 XD,"['01/04', '18:19']"
,,,,→,meowyih,: 尤其是用來上ptt，除了浪費錢，還浪費生命 XDDDD,"['01/04', '18:19']"
,,,,→,noah23,: 寄生在朋友的Netflix 沒花錢,"['01/04', '18:27']"
,,,,→,vivian0515,: 台好像很不值得 可是很想看就會訂下去,"['01/04', '19:34']"
,,,,→,rene5566,: 還有yt的premium,"['01/04', '19:37']"
,,,,→,angierlee,: 不是跟朋友合包大概只會買yt,"['01/04', '19:53']"
,,,,→,breakingmilk,: YT,"['01/04', '19:54']"
,,,,→,Skies8599,: 免錢的最貴,"['01/04', '20:26']"
,,,,→,GeogeBye,: 訂了網飛有點吃緊 不能再訂了,"['01/04', '20:44']"
,,,,→,Piuwyu,: 兩家 都跟朋友分,"['01/04', '20:47']"
,,,,→,april4966,: 我有netflix、Disney+、Friday、hbo go、mod,"['01/04', '21:05']"
,,,,→,Noreendong,: N看家人帳號，買D分朋友家人看，朋友再分Catchplay給,"['01/04', '22:50']"
,,,,→,Noreendong,: 我，花一個平台的錢看三個平台,"['01/04', '22:50']"
,,,,→,WEBuffett,: 有在用的 也有愛奇藝VIP和KKBOX家庭方案權限 但都沒在,"['01/04', '23:12']"
,,,,→,WEBuffett,: 使用 其他Apple tv和Myvideo曾經有過但不適合,"['01/04', '23:12']"
,,,,→,WEBuffett,: Disney+也加過一年 但也不太適合就沒續約,"['01/04', '23:14']"
,,,,→,ero7728,: Netflix Disney+,"['01/05', '00:14']"
,,,,→,def995,: 買了，現在只剩下了Youtube premiun跟Netflix,"['01/05', '00:48']"
,,,,→,haiju5,: 弱弱的問一下，如果要找人一起訂閱我該在哪版問呢？,"['01/05', '08:26']"
,,,,→,Euniceeee,: 捨不得退HBO 有很多優質好劇,"['01/05', '16:44']"
